id,tag_type,tag_id,tag_position,timestamp,timestamp_h
816,CCFFFF2005,2005,2005,1726929061282,2024-09-21T14:31:01.281Z
817,10003400E20047,049C906426062F0115,B5EA,1726929061298,2024-09-21T14:31:01.297Z
818,CCFFFF20051000,3400E20047049C9064,2606,1726929061825,2024-09-21T14:31:01.824Z
819,2F0115B7E8,B7E8,B7E8,1726929061841,2024-09-21T14:31:01.840Z
820,CCFFFF20051000,"",3400,1726929062576,2024-09-21T14:31:02.575Z
821,E20047049C9064,26062F0115,B8E7,1726929062592,2024-09-21T14:31:02.591Z
822,CCFFFF20051000,3400E20047049C906426062F0115,B6E9,1726929063104,2024-09-21T14:31:03.103Z
823,CCFFFF20051000,3400E20047049C906426062F0115,BBE4,1726929066587,2024-09-21T14:31:06.587Z
824,CCFFFF20051000,3400E20047049C906426062F0115,BAE5,1726929067050,2024-09-21T14:31:07.049Z
825,CCFFFF20051000,3400E20047049C906426062F0115,B9E6,1726929068104,2024-09-21T14:31:08.103Z
826,CCFFFF20051000,3400E20047049C906426062F0115,B6E9,1726929075519,2024-09-21T14:31:15.518Z
827,CCFFFF20051000,3400E20047049C906426062F0115,B7E8,1726929077052,2024-09-21T14:31:17.051Z
828,CCFFFF20051000,3400E20047049C906426062F0115,B7E8,1726929077786,2024-09-21T14:31:17.786Z
829,CCFFFF20051000,3400E20047049C906426062F0115,BAE5,1726929078329,2024-09-21T14:31:18.329Z
830,CCFFFF20051000,3400E200470490906426056F010C,B9BC,1726929093033,2024-09-21T14:31:33.032Z
831,CCFFFF20051000,3400E200470490906426056F010C,BCB9,1726929093576,2024-09-21T14:31:33.575Z
832,CCFFFF20051000,3400E200470490,9064,1726929094088,2024-09-21T14:31:34.087Z
834,CCFFFF20051000,3400E200470490906426056F010C,B7BE,1726929102252,2024-09-21T14:31:42.251Z
835,CCFFFF20051000,3400E200470490906426,056F,1726929104217,2024-09-21T14:31:44.216Z
836,010CB5C0,B5C0,B5C0,1726929104234,2024-09-21T14:31:44.233Z
837,CCFFFF20051000,3400E200470490906426056F010C,B4C1,1726929107524,2024-09-21T14:31:47.524Z
838,CCFFFF20051000,3400E200470490906426056F010C,B8BD,1726929108100,2024-09-21T14:31:48.099Z
839,CCFFFF20051000,3400E200470490906426056F010C,B6BF,1726929110384,2024-09-21T14:31:50.383Z
840,CCFFFF20051000,3400E20047049D1064260637010E,B766,1726929139019,2024-09-21T14:32:19.018Z
841,CCFFFF20051000,3400E20047049D1064260637010E,B865,1726929139673,2024-09-21T14:32:19.672Z
842,CCFFFF20051000,3400E20047049D1064260637010E,B865,1726929140185,2024-09-21T14:32:20.184Z
843,CCFFFF20051000,34,00E2,1726929140679,2024-09-21T14:32:20.679Z
844,0047049D106426,0637010E,B964,1726929140696,2024-09-21T14:32:20.695Z
845,CCFFFF20051000,3400E20047049D1064260637010E,B766,1726929141255,2024-09-21T14:32:21.255Z
846,CCFFFF20051000,3400E20047049D1064260637010E,B865,1726929141734,2024-09-21T14:32:21.733Z
847,CCFFFF20051000,3400E20047049D1064260637010E,B964,1726929142246,2024-09-21T14:32:22.245Z
848,CCFFFF20051000,3400E20047049D1064260637010E,B766,1726929142837,2024-09-21T14:32:22.836Z
849,CCFFFF20051000,3400E20047049D1064260637010E,B964,1726929143764,2024-09-21T14:32:23.763Z
850,CCFFFF20051000,3400E20047049D1064260637010E,B865,1726929144291,2024-09-21T14:32:24.290Z
851,CCFFFF20051000,3400E20047049D1064260637010E,B766,1726929144994,2024-09-21T14:32:24.993Z
852,CCFFFF20051000,3400E20047049D1064260637010E,B766,1726929145488,2024-09-21T14:32:25.488Z
853,CCFFFF20051000,3400E20047049D1064260637010E,B667,1726929146176,2024-09-21T14:32:26.176Z
854,CCFFFF20051000,3400E200,4704,1726929146767,2024-09-21T14:32:26.767Z
855,9D106426063701,0E,B964,1726929146784,2024-09-21T14:32:26.783Z
856,CCFFFF20054200,FFFFE200FFFFFFFFFFFFFFFFFFFF0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,B742,1726929149465,2024-09-21T14:32:29.464Z
857,CCFFFF20051000,3400E20047049D1064260637010E,B865,1726929150153,2024-09-21T14:32:30.152Z
858,CCFFFF20051000,3400E2004704A1506426067B0110,B9DA,1726929176396,2024-09-21T14:32:56.395Z
859,CCFFFF20051000,3400E2004704A1506426067B0110,B8DB,1726929181940,2024-09-21T14:33:01.939Z
860,CCFFFF20051000,3400E2004704A1506426067B0110,B8DB,1726929184315,2024-09-21T14:33:04.314Z
861,CCFFFF20051000,3400E2004704A1506426067B0110,B7DC,1726929185594,2024-09-21T14:33:05.593Z
862,CCFFFF20051000,3400E2004704A1506426067B0110,B7DC,1726929186264,2024-09-21T14:33:06.263Z
863,CCFFFF200510,0510,0510,1726929187287,2024-09-21T14:33:07.286Z
864,003400E2004704,A1506426067B0110,B4DF,1726929187303,2024-09-21T14:33:07.302Z
865,CCFFFF20051000,3400E2004704A1506426067B0110,B8DB,1726929189300,2024-09-21T14:33:09.299Z
866,CCFFFF20051000,3400,E200,1726929189939,2024-09-21T14:33:09.938Z
867,4704A150642606,7B0110,BCD7,1726929189956,2024-09-21T14:33:09.955Z
868,CCFFFF20051000,3400E2004704A1506426067B0110,B9DA,1726929190451,2024-09-21T14:33:10.450Z
869,CCFFFF20051000,3400E2004704A1506426067B0110,B8DB,1726929190930,2024-09-21T14:33:10.929Z
870,CCFFFF20051000,00,0034,1726929195979,2024-09-21T14:33:15.978Z
871,00E2004704A150,6426067B0110,B9DA,1726929195995,2024-09-21T14:33:15.995Z
872,CCFFFF20051000,3400E2004704A1506426067B0110,B7DC,1726929196699,2024-09-21T14:33:16.698Z
873,CCFFFF20051000,3400E2004704A1506426067B0110,B9DA,1726929197258,2024-09-21T14:33:17.257Z
874,CCFFFF20051000,3400E2004704A1506426,067B,1726929197674,2024-09-21T14:33:17.673Z
875,0110BBD8,BBD8,BBD8,1726929197689,2024-09-21T14:33:17.688Z
876,CCFFFF20051000,3400E2004704A1506426067B0110,BAD9,1726929198392,2024-09-21T14:33:18.391Z
877,CCFFFF20051000,3400E2004704A1506426067B0110,B6DD,1726929199415,2024-09-21T14:33:19.414Z
878,CCFFFF20051000,3400E2004704A1506426067B0110,B7DC,1726929200102,2024-09-21T14:33:20.101Z
879,CCFFFF20051000,3400E2004704A1506426067B0110,B8DB,1726929200629,2024-09-21T14:33:20.629Z
880,CCFFFF20051000,3400E2004704A1506426067B0110,B9DA,1726929201141,2024-09-21T14:33:21.140Z
881,CCFFFF20051000,3400E2004704A1506426067B0110,BAD9,1726929201668,2024-09-21T14:33:21.667Z
882,CCFFFF20051000,34,00E2,1726929202131,2024-09-21T14:33:22.130Z
883,004704A1506426,067B0110,B9DA,1726929202147,2024-09-21T14:33:22.146Z
884,CCFFFF20051000,3400E2004704A1506426067B0110,B8DB,1726929202658,2024-09-21T14:33:22.657Z
885,CCFFFF20051000,3400E20047,04A1,1726929203122,2024-09-21T14:33:23.121Z
886,506426067B0110,"",B6DD,1726929203138,2024-09-21T14:33:23.137Z
887,CCFFFF20051000,3400E2004704A1506426067B0110,BBD8,1726929210216,2024-09-21T14:33:30.215Z
888,CCFFFF20051000,3400E2004704A1506426067B0110,BAD9,1726929210744,2024-09-21T14:33:30.743Z
889,CCFFFF20051000,3400E2004704A1506426067B0110,B8DB,1726929211208,2024-09-21T14:33:31.207Z
890,CCFFFF20051000,3400E2004704A1506426067B0110,B6DD,1726929215328,2024-09-21T14:33:35.328Z
891,CCFFFF20051000,3400E2004704A1506426067B0110,B7DC,1726929215747,2024-09-21T14:33:35.746Z
892,CCFFFF20051000,3400E2004704A1506426067B0110,B5DE,1726929222665,2024-09-21T14:33:42.664Z
893,CCFFFF20051000,3400E2004704A1506426067B0110,B7DC,1726929223176,2024-09-21T14:33:43.176Z
894,CCFFFF20051000,3400E2004704A1506426067B0110,B7DC,1726929224246,2024-09-21T14:33:44.245Z
895,CCFFFF20051000,3400E2004704A150642606,7B01,1726929224758,2024-09-21T14:33:44.757Z
896,10BBD8,BBD8,BBD8,1726929224774,2024-09-21T14:33:44.773Z
897,CCFFFF20051000,3400E2004704A1506426067B0110,B7DC,1726929225444,2024-09-21T14:33:45.443Z
898,CCFFFF20051000,3400E20047045ED0642602530113,BAC5,1726929233658,2024-09-21T14:33:53.657Z
899,CCFFFF20051000,3400E20047045F906426025F010B,B802,1726929237924,2024-09-21T14:33:57.924Z
900,CCFFFF20051000,34,00E2,1726929238372,2024-09-21T14:33:58.371Z
901,0047045F906426,025F010B,BBFF,1726929238388,2024-09-21T14:33:58.387Z
902,CCFFFF20051000,3400E20047045F906426025F010B,BA00,1726929238916,2024-09-21T14:33:58.915Z
903,CCFFFF20051000,3400E20047,045F,1726929239426,2024-09-21T14:33:59.425Z
904,906426025F010B,"",B802,1726929239443,2024-09-21T14:33:59.442Z
905,CCFFFF20051000,3400E20047045F906426025F010B,BA00,1726929240002,2024-09-21T14:34:00.001Z
906,CCFFFF20051000,3400E20047045F906426025F010B,BEFC,1726929240545,2024-09-21T14:34:00.544Z
907,CCFFFF20051000,3400E20047045F906426025F010B,C0FA,1726929241009,2024-09-21T14:34:01.008Z
908,CCFFFF20051000,3400E2004704,5F90,1726929241535,2024-09-21T14:34:01.534Z
909,6426025F010BC4,C4,C4F6,1726929241551,2024-09-21T14:34:01.551Z
910,CCFFFF20051000,3400E20047045F906426025F010B,C3F7,1726929242080,2024-09-21T14:34:02.079Z
911,CCFFFF20051000,3400E20047045F906426025F010B,C2F8,1726929242526,2024-09-21T14:34:02.525Z
912,CCFFFF20051000,3400E20047045F906426025F010B,C6F4,1726929243038,2024-09-21T14:34:03.037Z
913,CCFFFF20051000,3400E20047045F906426025F010B,C2F8,1726929243580,2024-09-21T14:34:03.580Z
914,CCFFFF20051000,3400E20047045F906426025F010B,C2F8,1726929244044,2024-09-21T14:34:04.044Z
915,CCFFFF20051000,3400E20047045F906426025F010B,BDFD,1726929244587,2024-09-21T14:34:04.587Z
916,CCFFFF20051000,3400E20047045F906426025F010B,B604,1726929245099,2024-09-21T14:34:05.098Z
917,CCFFFF20051000,3400E20047045F906426025F010B,B703,1726929245561,2024-09-21T14:34:05.560Z
918,CCFFFF20051000,3400E20047045F906426025F010B,B604,1726929246408,2024-09-21T14:34:06.407Z
919,CCFFFF20051000,3400E20047045F906426025F010B,B802,1726929246888,2024-09-21T14:34:06.887Z
920,CCFFFF20051000,3400E20047045F906426025F010B,B703,1726929247400,2024-09-21T14:34:07.399Z
921,CCFFFF20051000,3400E20047045F906426025F010B,B703,1726929248023,2024-09-21T14:34:08.022Z
922,CCFFFF20051000,3400E20047045F906426025F010B,B604,1726929248502,2024-09-21T14:34:08.502Z
923,CCFFFF20051000,3400E20047045F906426025F010B,BBFF,1726929249093,2024-09-21T14:34:09.092Z
924,CCFFFF20051000,3400E20047045F906426025F010B,BDFD,1726929249621,2024-09-21T14:34:09.620Z
925,CCFFFF,FFFF,FFFF,1726929250116,2024-09-21T14:34:10.115Z
926,200510003400E2,0047045F906426025F010B,B901,1726929250131,2024-09-21T14:34:10.130Z
927,CCFFFF20051000,3400E2004703C1006426F876010F,B622,1726929277759,2024-09-21T14:34:37.758Z
928,CCFFFF20051000,34,00E2,1726929278238,2024-09-21T14:34:38.237Z
929,004703C1006426,F876010F,B721,1726929278254,2024-09-21T14:34:38.253Z
930,CCFFFF20051000,3400E2004703C1006426F876010F,B721,1726929278685,2024-09-21T14:34:38.684Z
931,CCFFFF20051000,3400E2004703C3C0,6426,1726929284167,2024-09-21T14:34:44.166Z
932,F8A20112BA2D,BA2D,BA2D,1726929284182,2024-09-21T14:34:44.181Z
933,CCFFFF20051000,3400E2004703C3C06426F8A20112,BF28,1726929284693,2024-09-21T14:34:44.693Z
934,CCFFFF20051000,3400E2004703C3C06426F8A20112,BB2C,1726929285221,2024-09-21T14:34:45.221Z
935,CCFFFF20051000,3400E20047048B506426051B0110,B753,1726929309012,2024-09-21T14:35:09.011Z
936,CCFFFF20051000,3400,E200,1726929309521,2024-09-21T14:35:09.521Z
937,47048B50642605,1B0110,B951,1726929309539,2024-09-21T14:35:09.538Z
938,CCFFFF20051000,3400E20047048B506426051B0110,B951,1726929311024,2024-09-21T14:35:11.024Z
939,CCFFFF20051000,3400E2004704AD506426073B0109,B815,1726929312168,2024-09-21T14:35:12.168Z
940,CCFFFF20051000,3400E2004704AD506426073B0109,B914,1726929312712,2024-09-21T14:35:12.711Z
941,CCFFFF20051000,3400E20047048E10642605470114,C057,1726929316675,2024-09-21T14:35:16.674Z
942,CCFFFF20051000,3400E20047048E10642605470114,B760,1726929317137,2024-09-21T14:35:17.136Z
943,CCFFFF20051000,3400E20047048E10642605470114,B95E,1726929317617,2024-09-21T14:35:17.616Z
944,CCFFFF20051000,3400E200470462D064260293010B,B98A,1726929434508,2024-09-21T14:37:14.507Z
945,CCFFFF20051000,3400E200470462D06426029301,0BB5,1726929435034,2024-09-21T14:37:15.034Z
946,8E,8E,8E,1726929435050,2024-09-21T14:37:15.050Z
947,CCFFFF20051000,3400E200470462D064260293010B,B88B,1726929435194,2024-09-21T14:37:15.194Z
948,CCFFFF20051000,3400E200470460C064260272010F,B3BF,1726929866090,2024-09-21T14:44:26.090Z
949,CCFFFF20051000,3400E200470460C064260272010F,C0B2,1726929866572,2024-09-21T14:44:26.572Z
950,CCFFFF20051000,3400E200470460C064260272010F,BEB4,1726929867034,2024-09-21T14:44:27.033Z
951,CCFFFF,FFFF,FFFF,1726929867672,2024-09-21T14:44:27.672Z
952,200510003400E2,00470460C064260272010F,BBB7,1726929867689,2024-09-21T14:44:27.688Z
953,CCFFFF20051000,3400E200470460C064260272010F,B7BB,1726929868199,2024-09-21T14:44:28.198Z
954,CCFFFF20051000,3400E20047046BF064260325010A,C1C7,1726929870101,2024-09-21T14:44:30.101Z
955,CCFFFF20051000,3400E20047046BF064260325010A,C5C3,1726929870581,2024-09-21T14:44:30.581Z
956,CCFFFF20051000,3400E20047046BF064260325010A,BECA,1726929871237,2024-09-21T14:44:31.236Z
957,CCFFFF20051000,3400E20047046BF064260325010A,BACE,1726929871828,2024-09-21T14:44:31.827Z
958,CCFFFF2005,2005,2005,1726929872772,2024-09-21T14:44:32.771Z
959,10003400E20047,046BF064260325010A,B8D0,1726929872787,2024-09-21T14:44:32.786Z
960,CCFFFF20051000,3400E20047046BF064260325010A,BECA,1726929873298,2024-09-21T14:44:33.297Z
961,CCFFFF20051000,3400E20047046BF064260325010A,BACE,1726929873890,2024-09-21T14:44:33.889Z
962,CCFFFF20051000,3400E20047046BF064260325010A,B8D0,1726929874417,2024-09-21T14:44:34.416Z
963,CCFFFF20051000,3400E20047046BF064260325010A,BCCC,1726929874945,2024-09-21T14:44:34.944Z
964,CCFFFF20051000,34,00E2,1726929875407,2024-09-21T14:44:35.406Z
965,0047046BF06426,0325010A,B8D0,1726929875423,2024-09-21T14:44:35.423Z
966,CCFFFF20051000,3400E20047046BF064260325010A,B9CF,1726929875935,2024-09-21T14:44:35.934Z
967,CCFFFF20051000,3400E20047046BF064260325010A,BACE,1726929876480,2024-09-21T14:44:36.479Z
968,CCFFFF20051000,3400E20047046BF064260325010A,BACE,1726929876942,2024-09-21T14:44:36.941Z
969,CCFFFF20051000,3400E20047046BF064260325010A,B9CF,1726929877470,2024-09-21T14:44:37.469Z
970,CCFFFF20,FF20,FF20,1726929878285,2024-09-21T14:44:38.284Z
971,0510003400E200,47046BF064260325010A,BCCC,1726929878300,2024-09-21T14:44:38.299Z
972,CCFFFF20051000,3400E20047046BF064260325010A,BDCB,1726929878764,2024-09-21T14:44:38.763Z
973,CCFFFF20051000,3400E20047046BF064260325010A,BECA,1726929879306,2024-09-21T14:44:39.306Z
974,CCFFFF20051000,3400E20047046BF064260325010A,BBCD,1726929879770,2024-09-21T14:44:39.769Z
975,CCFFFF,FFFF,FFFF,1726929880648,2024-09-21T14:44:40.647Z
976,200510003400E2,0047046BF064260325010A,B9CF,1726929880665,2024-09-21T14:44:40.664Z
977,CCFFFF20051000,3400E20047046BF0,6426,1726929881175,2024-09-21T14:44:41.174Z
978,0325010AB9CF,B9CF,B9CF,1726929881191,2024-09-21T14:44:41.190Z
979,CCFFFF20051000,3400E20047046BF064260325010A,B9CF,1726929881719,2024-09-21T14:44:41.718Z
980,CCFFFF20051000,3400E20047046BF064260325010A,B9CF,1726929882198,2024-09-21T14:44:42.197Z
981,CCFFFF20051000,3400E20047046BF064260325010A,BBCD,1726929882774,2024-09-21T14:44:42.773Z
982,CCFFFF20051000,3400E20047046BF064260325010A,BDCB,1726929883252,2024-09-21T14:44:43.252Z
983,CC,CC,CC,1726929883700,2024-09-21T14:44:43.699Z
984,FFFF2005100034,00E20047046BF064260325010A,BCCC,1726929883716,2024-09-21T14:44:43.715Z
985,CCFFFF20051000,3400E20047046BF064260325010A,B9CF,1726929884244,2024-09-21T14:44:44.243Z
986,CCFFFF20051000,3400E2004704,6BF0,1726929884754,2024-09-21T14:44:44.754Z
987,64260325010ABB,BB,BBCD,1726929884770,2024-09-21T14:44:44.770Z
988,CCFFFF20051000,"",3400,1726929885218,2024-09-21T14:44:45.217Z
989,E20047046BF064,260325010A,B8D0,1726929885236,2024-09-21T14:44:45.235Z
990,CCFFFF20051000,3400E200470460806426026E0110,B8FD,1726929885696,2024-09-21T14:44:45.696Z
991,CC,CC,CC,1726929885729,2024-09-21T14:44:45.728Z
992,FFFF2005100034,00E20047046BF064260325010A,B7D1,1726929885744,2024-09-21T14:44:45.743Z
993,CCFFFF20051000,3400E200470460806426026E0110,BAFB,1726929886191,2024-09-21T14:44:46.191Z
994,CCFFFF20051000,3400E20047046BF064260325010A,B8D0,1726929886224,2024-09-21T14:44:46.223Z
995,CCFFFF20051000,3400E20047046BF064260325010A,B7D1,1726929887518,2024-09-21T14:44:47.517Z
996,CCFFFF20051000,3400E200470460806426026E0110,B7FE,1726929887773,2024-09-21T14:44:47.772Z
997,CCFFFF20051000,34,00E2,1726929887982,2024-09-21T14:44:47.981Z
998,0047046BF06426,0325010A,B9CF,1726929887998,2024-09-21T14:44:47.997Z
999,CCFFFF20051000,3400E200470460806426026E0110,B7FE,1726929889818,2024-09-21T14:44:49.818Z
1000,CCFFFF20051000,3400E200470460806426026E0110,B8FD,1726929890377,2024-09-21T14:44:50.376Z
1001,CCFFFF20051000,3400E200470460806426026E0110,BDF8,1726929891032,2024-09-21T14:44:51.031Z
1002,CCFFFF20051000,3400E200470460806426026E0110,BBFA,1726929891623,2024-09-21T14:44:51.622Z
1003,CCFFFF20051000,3400E200470460406426026A010C,B845,1726929891656,2024-09-21T14:44:51.655Z
1004,CCFFFF20051000,3400E200470460806426026E0110,B9FC,1726929892166,2024-09-21T14:44:52.166Z
1005,CCFFFF20051000,3400E200470460806426026E0110,BAFB,1726929892631,2024-09-21T14:44:52.630Z
1006,CCFFFF20051000,3400E200470460C064260272010F,BDB5,1726929896945,2024-09-21T14:44:56.944Z
1007,CCFFFF20051000,3400E2004704608064,2602,1726929897152,2024-09-21T14:44:57.151Z
1008,6E0110B8FD,B8FD,B8FD,1726929897168,2024-09-21T14:44:57.167Z
1009,CCFFFF20051000,3400E200470460C064260272010F,C4AE,1726929897472,2024-09-21T14:44:57.471Z
1010,CCFFFF20051000,3400E200470460C064260272010F,C8AA,1726929897952,2024-09-21T14:44:57.951Z
1011,CCFFFF20051000,3400E200470460C064260272010F,BAB8,1726929898653,2024-09-21T14:44:58.652Z
1012,CCFFFF20051000,3400E200470460C064260272010F,BCB6,1726929899253,2024-09-21T14:44:59.252Z
1013,CCFFFF20051000,3400E200470460C064260272010F,B7BB,1726929904208,2024-09-21T14:45:04.207Z
1014,CCFFFF20051000,3400E200470460C064260272010F,B8BA,1726929904725,2024-09-21T14:45:04.724Z
1015,CCFFFF20051000,3400E200470460C064260272010F,B9B9,1726929905253,2024-09-21T14:45:05.252Z
1016,CCFFFF20051000,3400E20047046BF064260325010A,B7D1,1726929912139,2024-09-21T14:45:12.138Z
1017,CCFFFF20051000,3400E20047046BF0642603,2501,1726929914071,2024-09-21T14:45:14.070Z
1018,0AB7D1,B7D1,B7D1,1726929914087,2024-09-21T14:45:14.087Z
1019,CCFFFF20051000,3400E20047046BF064260325010A,B9CF,1726929914662,2024-09-21T14:45:14.661Z
1020,CCFFFF20051000,3400E20047046BF064260325010A,BBCD,1726929915206,2024-09-21T14:45:15.205Z
1021,CCFFFF20051000,3400E20047046BF064260325010A,C0C8,1726929915733,2024-09-21T14:45:15.732Z
1022,CCFFFF20051000,3400E20047046BF064260325010A,BFC9,1726929916229,2024-09-21T14:45:16.228Z
1023,CCFFFF20051000,3400E20047046BF064260325010A,B7D1,1726929917028,2024-09-21T14:45:17.027Z
1024,CCFFFF20051000,3400E20047046BF06426032501,0AB8,1726929917731,2024-09-21T14:45:17.730Z
1025,D0,D0,D0,1726929917746,2024-09-21T14:45:17.746Z
1026,CCFFFF20051000,3400E20047046BF064260325010A,BBCD,1726929918274,2024-09-21T14:45:18.273Z
1027,CCFFFF20051000,3400E20047046BF064260325010A,BDCB,1726929918738,2024-09-21T14:45:18.737Z
1028,CCFFFF20051000,3400E20047046BF064260325010A,B9CF,1726929919329,2024-09-21T14:45:19.328Z
1029,CCFFFF20051000,3400E20047046BF064260325010A,B9CF,1726929919792,2024-09-21T14:45:19.791Z
1030,CCFFFF20051000,3400E20047046BF064260325010A,B7D1,1726929920527,2024-09-21T14:45:20.526Z
1031,CCFFFF20051000,3400E20047046BF064260325010A,B7D1,1726929920974,2024-09-21T14:45:20.974Z
1032,CCFFFF20051000,3400E2004704610064260276010E,B876,1726929926934,2024-09-21T14:45:26.933Z
1033,CCFFFF20051000,3400E2004704610064260276010E,BD71,1726929927476,2024-09-21T14:45:27.476Z
1034,CCFFFF2005,2005,2005,1726929928036,2024-09-21T14:45:28.035Z
1035,10003400E20047,04610064260276010E,BC72,1726929928051,2024-09-21T14:45:28.050Z
1036,CCFFFF20051000,3400E2004704610064260276010E,BC72,1726929928867,2024-09-21T14:45:28.867Z
1037,CCFFFF2005,2005,2005,1726929929315,2024-09-21T14:45:29.314Z
1038,10003400E20047,04610064260276010E,BA74,1726929929331,2024-09-21T14:45:29.330Z
1039,CCFFFF20051000,3400E20047045AC064260212010F,B820,1726929968142,2024-09-21T14:46:08.141Z
1040,CCFFFF20051000,3400E20047045AC064260212010F,B622,1726929971019,2024-09-21T14:46:11.018Z
1041,CCFFFF20051000,3400E20047045A806426020E0113,B95F,1726929971418,2024-09-21T14:46:11.417Z
1042,CCFFFF20051000,3400E20047045AC064260212010F,B523,1726929971481,2024-09-21T14:46:11.480Z
1043,CCFFFF20051000,3400E20047045A806426020E0113,B860,1726929973159,2024-09-21T14:46:13.158Z
1044,CCFFFF20051000,3400E20047045AC064260212010F,B820,1726929973223,2024-09-21T14:46:13.223Z
1045,CCFFFF20051000,3400E20047045A806426020E0113,B95F,1726929973623,2024-09-21T14:46:13.622Z
1046,CCFFFF20051000,3400E20047045A806426020E0113,B860,1726929974166,2024-09-21T14:46:14.165Z
1047,CCFFFF20051000,3400E20047045A406426020A010C,B5AE,1726929977458,2024-09-21T14:46:17.457Z
1048,CCFFFF20051000,3400E20047045A406426020A010C,B7AC,1726929978129,2024-09-21T14:46:18.128Z
1049,CCFFFF20051000,3400E20047045A406426020A010C,B7AC,1726929979232,2024-09-21T14:46:19.231Z
1050,CCFFFF20051000,3400E200470432A06426FF90010E,B3F3,1726930012306,2024-09-21T14:46:52.306Z
1051,CCFFFF20051000,3400E200470432A06426FF9001,0EB7,1726930012802,2024-09-21T14:46:52.802Z
1052,EF,EF,EF,1726930012818,2024-09-21T14:46:52.817Z
1053,CCFFFF20051000,3400E200470432A06426FF90010E,B9ED,1726930013281,2024-09-21T14:46:53.281Z
1054,CCFFFF20051000,3400E200470435E06426FFC4010D,B878,1726930018874,2024-09-21T14:46:58.874Z
1055,CCFFFF20051000,3400E200470435E06426FFC4010D,BE72,1726930019386,2024-09-21T14:46:59.385Z
1056,CC,CC,CC,1726930019833,2024-09-21T14:46:59.832Z
1057,FFFF2005100034,00E200470435E06426FFC4010D,BF71,1726930019849,2024-09-21T14:46:59.848Z
1058,CCFFFF20051000,3400E200470435E06426FFC4010D,C26E,1726930020375,2024-09-21T14:47:00.375Z
1059,CCFFFF20051000,3400E200470435E06426FFC4010D,C070,1726930020983,2024-09-21T14:47:00.982Z
1060,CCFFFF20051000,3400E200470435,E064,1726930021654,2024-09-21T14:47:01.654Z
1061,26FFC4010DBE72,BE72,BE72,1726930021669,2024-09-21T14:47:01.669Z
1062,CCFFFF20053200,BFD3E200FFFFFFFFFFFFFFFFFFFF00000000000000000000000000000000000000,0000,1726930022276,2024-09-21T14:47:02.276Z
1063,00000000000000,000000000000,B9BC,1726930022293,2024-09-21T14:47:02.292Z
1064,CCFFFF20051000,3400E200470435E06426FFC4010D,B878,1726930022819,2024-09-21T14:47:02.819Z
1065,CCFFFF20051000,3400E20047,0468,1726930075918,2024-09-21T14:47:55.918Z
1066,70642602ED0112,"",BA82,1726930075935,2024-09-21T14:47:55.934Z
1067,CCFFFF20051000,3400E20047046870642602ED0112,BC80,1726930076669,2024-09-21T14:47:56.668Z
1068,CCFFFF20051000,3400E20047046870642602ED0112,BE7E,1726930077132,2024-09-21T14:47:57.132Z
1069,CCFFFF20051000,3400E20047046870642602ED0112,BD7F,1726930077675,2024-09-21T14:47:57.675Z
1070,CCFFFF20051000,3400E20047046870642602ED,0112,1726930078345,2024-09-21T14:47:58.345Z
1071,B785,B785,B785,1726930078362,2024-09-21T14:47:58.361Z
1072,CCFFFF20051000,3400E20047046870642602ED0112,B785,1726930078857,2024-09-21T14:47:58.856Z
1073,CCFFFF20051000,3400E20047046870642602ED0112,B686,1726930079368,2024-09-21T14:47:59.368Z
1074,CCFFFF20051000,3400E2004703FBC06426FC22010D,BA76,1726930354033,2024-09-21T14:52:34.032Z
1075,CCFFFF20051000,3400E20047,03FB,1726930384985,2024-09-21T14:53:04.984Z
1076,C06426FC22010D,"",B878,1726930385006,2024-09-21T14:53:05.006Z
1077,CCFFFF20051000,3000303401BF60646AC00003BEB1,B895,1726930645977,2024-09-21T14:57:25.976Z
1078,CCFFFF20051000,3000303401BF60646AC00003BEB1,C08D,1726930646567,2024-09-21T14:57:26.567Z
1079,CCFFFF20051000,3000303401BF60646AC00003BEB1,BC91,1726930647127,2024-09-21T14:57:27.126Z
1080,CCFFFF20051000,3000303401BF60646AC00003BEB1,BA93,1726930648229,2024-09-21T14:57:28.228Z
1081,CCFFFF20051000,1000,1000,1726930746289,2024-09-21T14:59:06.288Z
1082,3000303401BF60,646AC00003BEB1,B598,1726930746304,2024-09-21T14:59:06.303Z
1083,CCFFFF20051000,3000303401BF60646AC00003BEB1,B598,1726930748429,2024-09-21T14:59:08.428Z
1084,CCFFFF20051000,3000303401BF60646AC00003BEB1,B598,1726930749053,2024-09-21T14:59:09.052Z
1085,CCFFFF20051000,3000303401BF60646AC00003BEB1,B598,1726930751322,2024-09-21T14:59:11.321Z
1086,CCFFFF20051000,3400E20047039E806426F64E010D,B5F2,1726930822217,2024-09-21T15:00:22.216Z
1087,CCFFFF20051000,3400E20047039E806426F64E010D,B6F1,1726930823239,2024-09-21T15:00:23.238Z
1088,CCFFFF20051000,3400E20047039F,4064,1726930823478,2024-09-21T15:00:23.478Z
1089,26F65A010AB726,B726,B726,1726930823495,2024-09-21T15:00:23.494Z
1090,CCFFFF20051000,3400E2,0047,1726930824150,2024-09-21T15:00:24.149Z
1091,039F406426F65A,010A,B825,1726930824166,2024-09-21T15:00:24.165Z
1092,CCFFFF20051000,3400E20047039F406426F65A010A,B924,1726930824661,2024-09-21T15:00:24.660Z
